Date Time,CS2-1-dO,CS2-2-dO,CS2-3-dO,CS2-4-dO,CS2-5-dO,CS2-6-dO,CS2-7-dO,CS2-8-dO,CS2-9-dO,CS2-10-dO,CS2-11-dO,CS2-12-dO,CS2-1-pH,CS2-2-pH,CS2-3-pH,CS2-4-pH,CS2-5-pH,CS2-6-pH,CS2-7-pH,CS2-8-pH,CS2-9-pH,CS2-10-pH,CS2-11-pH,CS2-12-pH,CS2-1-LH,CS2-2-LH,CS2-3-LH,CS2-4-LH,CS2-5-LH,CS2-6-LH,CS2-7-LH,CS2-8-LH,CS2-9-LH,CS2-10-LH,CS2-11-LH,CS2-12-LH,CS2-1-O2,CS2-2-O2,CS2-3-O2,CS2-4-O2,CS2-5-O2,CS2-6-O2,CS2-7-O2,CS2-8-O2,CS2-9-O2,CS2-10-O2,CS2-11-O2,CS2-12-O2,CS2-1-Air,CS2-2-Air,CS2-3-Air,CS2-4-Air,CS2-5-Air,CS2-6-Air,CS2-7-Air,CS2-8-Air,CS2-9-Air,CS2-10-Air,CS2-11-Air,CS2-12-Air,CS2-1-N2,CS2-2-N2,CS2-3-N2,CS2-4-N2,CS2-5-N2,CS2-6-N2,CS2-7-N2,CS2-8-N2,CS2-9-N2,CS2-10-N2,CS2-11-N2,CS2-12-N2,CS2-1-Temperature,CS2-2-Temperature,CS2-3-Temperature,CS2-4-Temperature,CS2-5-Temperature,CS2-6-Temperature,CS2-7-Temperature,CS2-8-Temperature,CS2-9-Temperature,CS2-10-Temperature,CS2-11-Temperature,CS2-12-Temperature,CS2-1-TOTAL_ACID_ADDITION,CS2-2-TOTAL_ACID_ADDITION,CS2-3-TOTAL_ACID_ADDITION,CS2-4-TOTAL_ACID_ADDITION,CS2-5-TOTAL_ACID_ADDITION,CS2-6-TOTAL_ACID_ADDITION,CS2-7-TOTAL_ACID_ADDITION,CS2-8-TOTAL_ACID_ADDITION,CS2-9-TOTAL_ACID_ADDITION,CS2-10-TOTAL_ACID_ADDITION,CS2-11-TOTAL_ACID_ADDITION,CS2-12-TOTAL_ACID_ADDITION,CS2-2-TOTAL_BASE_ADDITION,CS2-1-TOTAL_BASE_ADDITION,CS2-3-TOTAL_BASE_ADDITION,CS2-4-TOTAL_BASE_ADDITION,CS2-5-TOTAL_BASE_ADDITION,CS2-6-TOTAL_BASE_ADDITION,CS2-7-TOTAL_BASE_ADDITION,CS2-8-TOTAL_BASE_ADDITION,CS2-9-TOTAL_BASE_ADDITION,CS2-10-TOTAL_BASE_ADDITION,CS2-11-TOTAL_BASE_ADDITION,CS2-12-TOTAL_BASE_ADDITION
3/3/2022 6:43,63.96,78.31,91.63,92.16,59.86,58.74,65.44,73.53,59.7,67.4,94.67,97.11,7.15,7.03,7.16,7.15,7.15,7.1,6.9,7.2,7.02,6.9,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,11.652,7.958,4.985,4.985,9.039,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.05,30.01,30.15,30.05,30.13,29.95,30.03,30,29.96,30.03,30.03,29.93,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:44,64.2,78.27,91.45,92.05,60.8,59.01,66.02,74.17,59.89,67.76,94.7,97.1,7.15,7.03,7.16,7.15,7.16,7.09,6.9,7.2,7.02,6.9,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,11.562,8.078,4.985,4.985,9.069,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.05,30.05,30.08,30.07,29.98,30.01,30.05,30.04,29.99,30.01,30.02,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:45,64.44,78.54,91.41,92.04,61.09,59.89,66.5,74.61,59.85,67.87,94.71,96.97,7.15,7.03,7.17,7.16,7.15,7.1,6.9,7.21,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,11.411,8.168,4.985,4.985,9.069,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.87,30.06,30.01,29.99,29.95,30.09,30,29.94,30.02,29.96,30.02,29.94,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:46,64.65,78.55,91.53,92.39,60.89,60.06,66.48,74.78,59.55,68.17,94.68,97.2,7.15,7.04,7.17,7.16,7.16,7.1,6.91,7.2,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,11.261,8.198,4.985,4.985,9.129,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.06,30.03,30.08,29.94,29.96,30.08,29.85,29.93,29.97,29.97,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:47,64.6,78.84,91.88,92.44,61.17,60.45,66.25,75.16,59.75,68.59,94.93,97.32,7.15,7.03,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,11.081,8.138,4.985,4.985,9.159,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.99,29.89,29.97,29.87,29.93,29.89,29.92,29.96,29.94,29.97,29.91,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:48,65,79,92.13,92.73,61,60.89,66.22,75.35,59.94,68.85,94.95,97.25,7.16,7.03,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.961,8.048,4.985,4.985,9.189,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.8,29.91,29.84,29.83,29.82,29.76,29.91,29.87,29.94,29.97,29.96,29.91,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:49,65.06,79.12,92.23,92.82,61.18,61.1,66.18,75.3,60.01,68.71,94.87,97.43,7.15,7.04,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.9,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.781,7.898,4.985,4.985,9.189,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.88,29.86,29.85,29.86,29.85,29.81,30.03,30.01,30,30.01,29.98,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:50,65.24,79.28,92.41,93,61.29,61.22,66.11,75.3,60.21,68.6,95.13,97.53,7.15,7.03,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.571,7.718,4.985,4.985,9.189,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.84,29.91,29.82,29.81,29.77,29.88,30.04,29.95,29.87,29.93,29.96,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:51,65.22,79.38,92.55,93.11,61.19,61.37,65.89,75.08,60.05,68.6,95.07,97.64,7.15,7.03,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.36,7.538,4.985,4.985,9.159,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.96,29.82,29.92,29.89,29.85,29.77,30.07,30.12,29.96,29.93,30.05,29.94,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:52,65.24,79.18,92.43,93.33,60.71,61.43,65.73,74.82,60.03,68.44,94.98,97.58,7.15,7.03,7.16,7.16,7.16,7.1,6.9,7.2,7.02,6.9,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.24,7.387,4.985,4.985,9.159,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.89,30.04,29.98,29.89,29.94,29.92,29.9,30.15,30,30.03,29.89,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:53,65.15,79.57,92.33,93.05,60.83,60.8,65.66,75.07,59.82,68.3,95.2,97.56,7.15,7.03,7.16,7.16,7.15,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.12,7.207,4.985,4.985,9.159,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.04,30.02,30.06,30.01,30.1,30.08,29.9,30.08,30.06,30.08,29.97,30.1,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:54,64.99,79.28,92.37,92.84,59.85,60.49,65.32,74.9,59.78,68.73,95.04,97.45,7.15,7.03,7.17,7.15,7.15,7.1,6.9,7.2,7.03,6.9,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.09,7.117,4.985,4.985,9.189,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.03,30.11,30.08,30.07,30.14,29.94,30,29.85,29.88,29.99,30.11,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:55,64.96,79.35,92.08,92.66,59.7,60.27,65.31,74.76,59.67,68.6,95.01,97.38,7.15,7.03,7.17,7.15,7.15,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.12,7.057,4.985,4.985,9.219,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.05,30.16,30.15,30.09,30.07,30.01,30.06,29.91,30.08,29.93,30.09,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:56,64.89,79.01,91.89,92.43,59.28,59.95,65.56,74.57,59.83,68.45,94.93,97.23,7.15,7.03,7.16,7.16,7.15,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.18,7.057,4.985,4.985,9.249,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.11,30.12,30.18,30.12,30.13,30,29.96,30.14,30.11,30,30.02,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:57,64.84,78.95,91.64,92.38,59.89,59.42,65.96,74.87,59.97,68.43,94.96,97.35,7.15,7.03,7.17,7.16,7.16,7.09,6.9,7.2,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.21,7.117,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.12,30.11,30.13,30.08,29.94,30.1,29.98,30.01,30.06,30.04,29.99,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:58,64.83,78.82,91.36,92.55,59.04,59.13,65.96,74.87,59.91,68.65,94.88,97.48,7.15,7.03,7.16,7.16,7.15,7.09,6.9,7.2,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.33,7.237,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.11,30.11,30.12,30.03,30.05,30.09,29.95,30.05,29.96,30.04,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 6:59,64.78,78.7,91.33,92.17,59.33,59.29,65.86,74.64,60.04,68.82,94.75,97.15,7.15,7.03,7.16,7.16,7.15,7.1,6.9,7.2,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.45,7.387,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.03,30.11,30.12,30.11,30.11,30.15,29.97,30.07,30.04,30,30.03,29.97,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:00,65.15,79.06,91.18,92.21,58.95,59.54,65.66,74.8,59.88,68.46,94.74,97.18,7.16,7.03,7.17,7.15,7.15,7.09,6.9,7.2,7.03,6.91,7.12,7.13,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.571,7.447,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.92,30,30.08,30.17,30.04,29.91,30,30.01,30.11,30.02,30,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:01,65.31,78.99,91.32,92.12,59.43,59.87,65.8,75.29,60.1,68.39,94.84,97.15,7.15,7.03,7.17,7.15,7.15,7.1,6.9,7.21,7.02,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.691,7.477,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30.02,30.05,30.15,30.13,29.95,29.9,29.94,29.99,30.03,30.09,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:02,65.54,79.09,91.43,91.99,59.86,59.76,65.77,75.35,59.84,68.6,94.71,97.2,7.15,7.03,7.16,7.16,7.15,7.1,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.751,7.538,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.97,29.9,30.1,30,29.91,29.99,30.03,29.97,30.02,30.02,30,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:03,65.53,79.18,91.6,92.08,60.43,60.1,65.79,74.94,60.08,68.6,94.76,97.06,7.15,7.03,7.17,7.16,7.15,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.691,7.538,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.93,29.94,29.88,29.95,30,29.98,29.97,29.79,30.02,30,29.97,29.93,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:04,65.96,79.4,91.47,92.34,60.1,60.35,65.91,75.34,60.01,68.88,94.83,97.02,7.16,7.04,7.17,7.16,7.16,7.1,6.9,7.21,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.661,7.508,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.87,29.84,29.87,29.8,29.83,29.87,29.82,30.1,30,29.98,30,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:05,66.05,79.52,91.82,92.59,59.91,60.98,66.16,75.3,59.9,68.97,94.82,97.13,7.16,7.03,7.17,7.16,7.16,7.11,6.9,7.2,7.03,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.661,7.387,4.985,4.985,9.309,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.87,29.89,29.88,29.9,29.89,29.94,29.88,29.91,29.89,29.86,29.92,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:06,66.06,79.76,92.06,92.75,60.19,60.79,66.24,75.57,60.25,68.82,94.98,97.44,7.15,7.04,7.17,7.16,7.16,7.1,6.9,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.631,7.267,4.985,4.985,9.279,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,29.82,29.86,29.84,29.96,29.85,29.99,29.92,30.05,30.05,29.93,29.88,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:07,66.32,79.74,92.17,93.11,60.32,61.11,66.23,75.72,60.21,68.91,95.15,97.29,7.15,7.04,7.17,7.16,7.15,7.1,6.9,7.2,7.03,6.92,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.601,7.117,4.985,4.985,9.219,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.79,29.98,29.82,29.8,29.76,29.93,30.04,29.98,29.99,29.91,30.02,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:08,66.27,79.97,92.46,93.11,60.38,61.02,66.12,75.53,60.35,68.97,94.94,97.44,7.15,7.03,7.17,7.16,7.16,7.1,6.9,7.2,7.03,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.541,6.967,4.985,4.985,9.189,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.88,29.89,29.92,29.83,29.91,29.78,30.12,29.99,29.99,29.88,29.99,29.92,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:09,66.33,80,92.35,93.25,60.61,60.69,66.16,75.6,60.66,69.4,95.16,97.67,7.15,7.04,7.17,7.16,7.16,7.1,6.9,7.21,7.03,6.92,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.42,6.817,4.985,4.985,9.099,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.95,29.98,29.9,29.94,29.85,29.88,30.01,29.97,30.04,29.87,30.04,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:10,66.58,79.96,92.4,93.19,60.52,60.1,65.92,75.19,60.37,69.29,95.12,97.51,7.15,7.03,7.17,7.16,7.15,7.1,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.33,6.757,4.985,4.985,9.009,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.02,30.01,30.02,30,29.93,29.97,30.01,30.08,30.07,29.99,29.93,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:11,66.51,80.07,92.24,93.13,60.67,59.81,66.06,74.9,60.45,69.36,95.16,97.44,7.15,7.04,7.17,7.15,7.15,7.1,6.91,7.2,7.02,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.21,6.757,4.985,4.985,8.949,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.06,30.11,30.05,30.08,29.97,30.08,29.9,30.03,30.04,29.99,29.99,30.04,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:12,66.52,79.82,92.13,93.22,60.75,59.81,66.21,74.69,60.42,69.51,95.17,97.42,7.15,7.03,7.16,7.16,7.15,7.1,6.9,7.2,7.03,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.15,6.757,4.985,4.985,8.919,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.05,30.09,30.12,30.14,30.06,30.15,29.97,30.04,30.18,30.06,30.12,30.12,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:13,66.27,79.77,92.03,93.04,59.96,59.24,66.2,74.77,59.83,69.29,94.85,97.3,7.15,7.04,7.16,7.15,7.15,7.09,6.91,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.06,6.877,4.985,4.985,8.889,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.12,30.09,30.15,30.1,30.23,30.15,30.04,30,30.01,30.01,30.02,30.04,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:14,66.31,79.66,91.62,92.69,59.3,59.4,66.18,74.96,59.57,69.28,94.82,97.35,7.15,7.04,7.16,7.15,7.15,7.09,6.91,7.2,7.03,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.12,6.967,4.985,4.985,8.919,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.09,30.1,30.19,30.15,30.25,30.14,29.89,29.98,30.12,30.06,30.1,30.01,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:15,66.19,79.63,91.44,92.33,59.36,59.15,66.2,75.08,59.62,68.79,94.77,97.29,7.15,7.04,7.16,7.15,7.14,7.1,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.24,7.027,4.985,4.985,9.009,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.04,30.02,30.2,30.22,30.34,30.09,30.09,30.04,30.01,30.03,30.02,30.06,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:16,66.03,79.37,91.3,92.2,59,59.04,66.32,74.75,59.71,68.62,94.71,97.18,7.15,7.04,7.16,7.15,7.15,7.1,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.33,7.177,4.985,4.985,9.039,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.14,30.22,30.22,30.23,30.24,30.25,30.19,30.05,30.04,30.09,30.07,30.09,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:17,66.08,79.49,90.93,92.17,59.29,58.98,66.15,74.88,60.14,68.61,94.73,97.14,7.15,7.03,7.16,7.15,7.15,7.09,6.9,7.2,7.03,6.92,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.48,7.327,4.985,4.985,9.039,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.13,30.16,30.24,30.12,30.13,30.27,30,30.11,30.02,30.03,29.99,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:18,66.27,79.3,91.05,91.98,59.41,58.78,66.19,74.77,60.28,68.56,94.8,97.11,7.15,7.03,7.16,7.15,7.15,7.1,6.91,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.601,7.538,4.985,4.985,8.979,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30.04,30.06,30.07,30,30.13,30.12,29.9,30.08,29.95,30.02,30,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:19,66.6,79.47,91.01,92,59.69,59.13,66.49,75.13,60.18,68.75,94.7,97.08,7.16,7.04,7.17,7.16,7.15,7.1,6.91,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.691,7.658,4.985,4.985,8.979,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.87,29.98,29.98,29.99,30.2,30.14,29.87,30.05,29.95,29.96,29.95,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:20,66.63,79.53,91.18,92,59.72,59.55,66.57,75.49,60.68,68.9,94.59,97.02,7.15,7.03,7.17,7.16,7.16,7.1,6.9,7.21,7.03,6.92,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.721,7.778,4.985,4.985,8.919,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,30,29.93,29.97,30.04,29.93,29.98,30,29.89,29.93,29.9,30,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:21,66.94,79.59,91.31,92.18,60.16,60.43,66.43,75.82,60.75,69.08,94.8,96.97,7.16,7.04,7.17,7.16,7.16,7.11,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.721,7.778,4.985,4.985,8.799,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.94,30,29.96,29.96,29.95,30.01,30.03,29.89,29.91,30,29.88,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:22,66.99,79.92,91.65,92.28,60.8,60.86,65.97,75.91,60.36,69.33,94.73,97.25,7.16,7.04,7.17,7.16,7.16,7.1,6.9,7.2,7.03,6.91,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.661,7.688,4.985,4.985,8.709,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.86,29.88,29.91,29.83,29.98,30.04,30.06,29.97,29.96,29.93,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:23,66.99,80.12,91.64,92.69,60.81,61.08,66.41,75.73,60.08,69.46,94.66,97.2,7.16,7.04,7.17,7.16,7.16,7.1,6.9,7.2,7.03,6.91,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.541,7.568,4.985,4.985,8.679,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.91,29.89,29.8,29.82,29.81,30,30.04,29.95,30.06,29.92,30,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:24,67.3,80.18,91.98,92.75,61.13,61.25,66.37,75.56,60.19,69.7,94.91,97.25,7.16,7.04,7.17,7.16,7.16,7.1,6.9,7.21,7.03,6.92,7.11,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.42,7.357,4.985,4.985,8.679,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.85,29.86,29.85,29.81,29.7,29.81,29.98,30.02,30.02,29.93,29.99,29.92,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:25,67.36,80.25,92.27,93.03,61.26,61.33,66.41,75.7,60.2,69.66,94.74,97.11,7.16,7.04,7.17,7.16,7.16,7.1,6.91,7.21,7.03,6.92,7.12,7.14,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,10.21,7.147,4.985,4.985,8.649,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.82,29.91,29.83,29.82,29.86,29.9,30.09,30.04,30.1,29.96,29.92,30.05,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022 7:26,67.5,80.3,92.28,93.56,61.74,61.34,66.46,76.2,60.2,69.66,94.86,97.33,7.15,7.04,7.17,7.16,7.17,7.11,6.91,6.75,7.03,6.92,7.12,7.14,,,,,,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B4 To Vessel 8 Location CS2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.985,4.985,4.985,4.985,9.97,6.907,4.985,4.985,8.619,4.985,4.985,4.985,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.94,29.85,29.79,29.71,29.8,29.98,30.03,29.93,29.99,29.96,30.02,,,,,,,,0.13,,,,,,,,,,,,,,,,
